ID_cliente,Probabilidad_Churn,Churn
2665-NPTGL,0.663945649428051,1
2667-WYLWJ,0.09848370269736187,0
2668-TZSPS,0.19576845744421056,0
2669-OIDSD,0.2982260774190762,0
2669-QVCRG,0.2680194847303751,0
2672-DZUOY,0.6677256400297313,1
2672-HUYVI,0.7700943552695507,1
2672-OJQZP,0.4018525106446129,0
2672-TGEFF,0.4902022473834008,0
2673-CXQEU,0.2159902660684888,0
2673-ZALNP,0.08770092933150547,0
2674-MIAHT,0.6296611013808652,1
2674-MLXMN,0.2901215036530412,0
2675-DHUTR,0.46573792054765956,0
2675-IJRGJ,0.004568036055930606,0
2675-OTVVJ,0.47137202157330216,0
2676-ISHSF,0.19592985839719357,0
2676-OXPPQ,0.32212322454919096,0
2676-SSLTO,0.02429378167686407,0
2680-XKKNJ,0.09509170885541107,0
2682-KEVRP,0.07145943003692683,0
2683-BPJSO,0.4152035975059644,0
2683-JXWQQ,0.029019320351560955,0
2684-EIWEO,0.2829616130742823,0
2685-SREOM,0.5874750886530566,1
2688-BHGOG,0.7062102022897578,1
2690-DVRVK,0.10188008897685558,0
2691-NZETQ,0.760553596824786,1
2692-AQCPF,0.14101040765475967,0
2692-BUCFV,0.527065354203966,1
2692-PFYTJ,0.34170519074885763,0
2694-CIUMO,0.49204121520133426,0
2696-ECXKC,0.11847941021019884,0
2696-NARTR,0.5267005431069239,1
2696-RZVZW,0.0027303454923011854,0
2697-NQBPF,0.5144634227368174,1
2700-LUEVA,0.188061823466052,0
2703-AMTUL,0.03265920982287793,0
2706-QZIHY,0.045486133268410445,0
2709-UQGNP,0.31419327865367674,0
2710-WYVXG,0.07791435154044155,0
2712-SYWAY,0.43170044607669744,0
2716-GFZOR,0.1725658104836942,0
2717-HVIZY,0.1303844506243571,0
2718-GAXQD,0.4458467103966921,0
2718-YSKCS,0.002192924644026735,0
2719-BDAQO,0.5262871942088303,1
2720-FVBQP,0.4469039336119669,0
2720-WGKHP,0.8481909639388724,1
2722-JMONI,0.558890799319851,1
2722-VOJQL,0.1327768723371341,0
2724-FJDYW,0.07432036457487239,0
2725-IWWBA,0.017375440668951272,0
2725-KXXWT,0.7855741766958825,1
2725-TTRIQ,0.010436679554581062,0
2729-VNVAP,0.010699147652922842,0
2731-GJRDG,0.27924000232351703,0
2732-ISEZX,0.24536674962021968,0
2737-WFVYW,0.7733394962967725,1
2737-YNGYW,0.6522047436767325,1
2739-CACDQ,0.5874135077157429,1
2739-CCZMB,0.1336838173333522,0
2740-JFBOK,0.30737218399214267,0
2740-TVLFN,0.6391293071727053,1
2746-DIJLO,0.08844670605934175,0
2748-MYRVK,0.13189104161958118,0
2749-CTKAJ,0.030752942529005782,0
2750-BJLSB,0.19824019358909886,0
2753-JMMCV,0.019374099175232504,0
2754-SDJRD,0.6939866684410247,1
2754-VDLTR,0.662157921713606,1
2754-XBHTB,0.6521182764666568,1
2758-RNWXS,0.18069247681014705,0
2761-OCIAX,0.6919896391567593,1
2761-XECQW,0.5315935582117954,1
2770-NSVDG,0.2905464337147204,0
2773-MADBQ,0.04308051353985815,0
2773-OVBPK,0.08528340394603696,0
2774-LVQUS,0.610163003634001,1
2775-SEFEE,0.11246585040842763,0
2777-PHDEI,0.7014517156751325,1
2778-OCLGR,0.23986680057207715,0
2782-JEEBU,0.22903379500469462,0
2782-LFZVW,0.5010522407354977,1
2786-GCDPI,0.502125699459896,1
2788-CJQAQ,0.06044992577889524,0
2789-CZANW,0.03984427196228001,0
2789-HQBOU,0.7155479830638807,1
2790-XUYMV,0.04264693531363995,0
2791-SFVEW,0.1534434673121309,0
2792-LSHWX,0.4187242375519909,0
2792-VPPET,0.32772648669431254,0
2794-XIMMO,0.09376912047855789,0
2796-NNUFI,0.008665223041545905,0
2796-UUZZO,0.09658229703305027,0
2798-NYLMZ,0.05825065425323056,0
2799-ARNLO,0.7162896987871644,1
2799-TSLAG,0.0048123396566926244,0
2800-QQUSO,0.48939731026173117,0
2800-VEQXM,0.6132697460439273,1
2801-NISEI,0.1432214298157189,0
2804-ETQDK,0.0018969410161282342,0
2805-AUFQN,0.02008369768172706,0
2805-EDJPQ,0.09506503753187448,0
2806-MLNTI,0.268823076272937,0
2808-CHTDM,0.02533919856419623,0
2809-ILCYT,0.0701303395436233,0
2809-ZMYOQ,0.6793585628324728,1
2810-FTLEM,0.3573594788676385,0
2811-POVEX,0.4462319511476588,0
2812-ENYMO,0.10362650612669652,0
2812-REYAT,0.015529446829348793,0
2812-SFXMJ,0.16581846977382822,0
2815-CPTUL,0.6151782496926875,1
2817-LVCPP,0.005590296308098265,0
2817-NTQDO,0.34398869159503936,0
2819-GWENI,0.02463887658338384,0
2821-WARNZ,0.008011697203032974,0
2823-LKABH,0.5040227374758246,1
2824-DXNKN,0.010164872978954007,0
2824-MYYBN,0.5645966298854052,1
2826-DXLQO,0.3707498723273408,0
2826-UWHIS,0.201687726196368,0
2828-SLQPF,0.29735574972350387,0
2829-HYVZP,0.04011268176097439,0
2830-LEWOA,0.061054372961701346,0
2831-EBWRN,0.5435889781002714,1
2832-KJCRD,0.5498699366027303,1
2832-SCUCO,0.27044186021510197,0
2833-SLKDQ,0.3813932609365466,0
2834-JKOOW,0.09418745415656651,0
2834-JRTUA,0.08638705028031271,0
2834-SPCJV,0.21050479834499364,0
2839-RFSQE,0.2004569494488069,0
2840-XANRC,0.6754066022679582,1
2842-BCQGE,0.2904537159250009,0
2842-JTCCU,0.3736161704400146,0
2843-CQMEG,0.22410192046209007,0
2845-AFFTX,0.6378452816631376,1
2845-HSJCY,0.6664280207883563,1
2845-KDHVX,0.015910930359408146,0
2848-YXSMW,0.001269233480401589,0
2851-MMUTZ,0.15627807142821798,0
2851-STERV,0.10593976073770413,0
2853-CWQFQ,0.37116126768527097,0
2856-HYAPG,0.6276507065565503,1
2856-NNASM,0.43379600712677385,0
2858-EIMXH,0.2766245870153692,0
2858-MOFSQ,0.20678545199361173,0
2860-RANUS,0.6057733600880202,1
2862-JVEOY,0.08500230815915175,0
2862-PFNIK,0.6214377338173165,1
2863-IMQDR,0.01608700003894809,0
2865-TCHJW,0.8275812560777062,1
2866-IKBTM,0.21032478329950574,0
2867-UIMSS,0.6397037242805036,1
2868-LLSKM,0.049098774655031645,0
2868-MZAGQ,0.7304985585111107,1
2868-SNELZ,0.5829360939974808,1
2869-ADAWR,0.37223424522896703,0
2873-ZLIWT,0.3078028891820856,0
2874-YXVVA,0.47289728672658216,0
2876-GZYZC,0.7216165297996469,1
2876-VBBBL,0.28634211421458144,0
2877-VDUER,0.06871007326374816,0
2878-DHMIN,0.022898586133135414,0
2878-RMWXY,0.05662274510513445,0
2880-FPNAE,0.7194219549824963,1
2882-DDZPG,0.13238483363384476,0
2882-WDTBA,0.0053898542089165485,0
2883-ILGWO,0.31073855451796667,0
2884-GBPFB,0.400682048394111,0
2885-HIJDH,0.00786998953804077,0
2886-KEFUM,0.2773716871724428,0
2887-JPYLU,0.0832451921818388,0
2888-ADFAO,0.008552739945148177,0
2889-FPWRM,0.10600567176578721,0
2890-WFBHU,0.024344098049142265,0
2892-GESUL,0.024151859500751136,0
2894-QOJRX,0.40064946862799283,0
2896-TBNBE,0.13072200429490885,0
2897-DOVND,0.6918172378286929,1
2898-LSJGD,0.30076334748546407,0
2898-MRKPI,0.12294606416165414,0
2900-PHPLN,0.003486288311387287,0
2903-YYTBW,0.4203014243001461,0
2904-GGUAZ,0.0339232307768064,0
2905-KFQUV,0.6096824440432412,1
2907-ILJBN,0.05820408661553592,0
2908-WGAXL,0.006995435496147813,0
2908-ZTPNF,0.13788587896946403,0
2911-IJORQ,0.059184179397548414,0
2911-UREFD,0.2505093972730222,0
2911-WDXMV,0.459360876930072,0
2916-BQZLN,0.5434979353054487,1
2919-HBCJO,0.5711150839665392,1
2920-RNCEZ,0.5483763616046484,1
2921-XWDJH,0.411254457252136,0
2923-ARZLG,0.13305836613337066,0
2924-KHUVI,0.24466600015709716,0
2925-MXLSX,0.10592953017830364,0
2925-VDZHY,0.005809384792015716,0
2926-JEJJC,0.1218887946023132,0
2927-CVULT,0.05375175864880053,0
2927-QRRQV,0.2885180023336105,0
2928-HLDBA,0.1686673770946669,0
2929-ERCFZ,0.7223830622668223,1
2929-QNSRW,0.29168759229670277,0
2930-UOTMB,0.1072801696265848,0
2931-FSOHN,0.37184393102552776,0
2931-SVLTV,0.2710204422350629,0
2931-VUVJN,0.10748645900954232,0
2931-XIQBR,0.1009345921571025,0
2933-FILNV,0.5324667068786147,1
2933-XEUJM,0.028561946936470267,0
2937-FTHUR,0.30979180033789944,0
2946-KIQSP,0.15967181049086285,0
2947-DOMLJ,0.2681033303711142,0
2951-QOQTK,0.387784980539238,0
2952-QAYZF,0.6853510060867579,1
2954-PIBKO,0.008688965292383607,0
2955-BJZHG,0.4932965930287066,0
2955-PSXOE,0.29095152696749443,0
2956-GGUCQ,0.5232799459793565,1
2957-JIRMN,0.1672184987906308,0
2957-LOLHO,0.3648622165455037,0
2958-NHPPS,0.10115103146614404,0
2959-EEXWB,0.17768714489648743,0
2959-FENLU,0.5890672466306015,1
2959-MJHIC,0.7393709693179222,1
2960-NKRSO,0.372917558421747,0
2961-VNFKL,0.003934456841539805,0
2962-XPMCQ,0.5665193009497675,1
2967-MXRAV,0.08826056194886855,0
2968-SSGAA,0.8008095747086345,1
2969-QWUBZ,0.6539659838965399,1
2969-VAPYH,0.008126950298486159,0
2969-WGHQO,0.11683386184975672,0
2971-SGAFL,0.42663597725744545,0
2972-YDYUW,0.10948873185307856,0
2974-GGUXS,0.48214833092249043,0
2977-CEBSX,0.014277192281461282,0
2978-XXSOG,0.21154293737931162,0
2979-SXESE,0.5132681820610865,1
2982-IHMFT,0.7266570823921369,1
2982-VPSGI,0.7945546334928795,1
2983-ZANRP,0.5373524272970291,1
2984-AFWNC,0.6805854072516299,1
2984-MIIZL,0.5901510818999471,1
2984-RGEYA,0.0017622697649453001,0
2984-TBYKU,0.028764612758763665,0
2985-FMWYF,0.7373598207666908,1
2985-JUUBZ,0.21565891614986377,0
2987-BJXIK,0.011912338541393933,0
2988-GBIVW,0.2618774230849727,0
2988-PLAHS,0.35423239355609826,0
2988-QRAJY,0.07737229485984155,0
2990-HWIML,0.7779096044208754,1
2990-IAJSV,0.007865794771812432,0
2990-OGYTD,0.012468383711905893,0
2995-UPRYS,0.21401924765725572,0
2995-YWTCD,0.04652888961301163,0
2996-XAUVF,0.011946494767382587,0
2999-AANRQ,0.024521154671998304,0
3001-CBHLQ,0.6048165556437634,1
3001-UNBTL,0.6598145729199442,1
3002-WQZWT,0.5274702858852278,1
3003-CMDUU,0.5591621983825769,1
3005-NFMTA,0.4666278527481415,0
3005-TYFRD,0.37284429481702624,0
3006-XIMLN,0.745852211641197,1
3007-FDPEA,0.2795228664568812,0
3009-JWMPU,0.27568797491004704,0
3011-WQKSZ,0.14625985972826247,0
3012-VFFMN,0.13452618094929947,0
3014-WJKSM,0.3478447274162226,0
3016-KSVCP,0.24795125610610028,0
3018-TFTSU,0.3341761268612007,0
3021-VLNRJ,0.01957788004211563,0
3022-BEXHZ,0.0699452607739748,0
3023-GFLBR,0.30099713250928195,0
3026-ATZYV,0.03399613884469341,0
3027-YNWZU,0.003696267593552131,0
3027-ZTDHO,0.7892952042973793,1
3030-YDNRM,0.6983907230629881,1
3030-YZADT,0.30186826521540544,0
3030-ZKIWL,0.19619908359405683,0
3034-ZBEQN,0.038752931625057704,0
3038-PQIUY,0.1592986505030639,0
3039-MJSLN,0.15420467960339368,0
3043-SUDUA,0.05027453885739378,0
3043-TYBNO,0.30542317840266264,0
3045-XETSH,0.7047887102875473,1
3049-NDXFL,0.6309623303768559,1
3049-SOLAY,0.8301440441291974,1
3050-GBUSH,0.6472030953897859,1
3050-RLLXC,0.007967953198096081,0
3055-MJDSB,0.47590078823585547,0
3055-OYMSE,0.19689779846049435,0
3055-VTCGS,0.025455505092713368,0
3057-VJJQE,0.03796153709336982,0
3058-HJCUY,0.2848966545634332,0
3058-WQDRE,0.43278995293712474,0
3059-NGMXB,0.21768470160275824,0
3061-BCKYI,0.11013193316522064,0
3062-ICYZQ,0.2677401319865416,0
3063-QFSZL,0.6320895002721303,1
3066-RRJIO,0.6335225030926586,1
3067-SVMTC,0.009501711876482239,0
3068-OMWZA,0.8304900514615888,1
3069-SSVSN,0.32527593052723386,0
3070-BDOQC,0.14084110249546467,0
3070-DVEYC,0.5668136447775245,1
3070-FNFZQ,0.01932715564091883,0
3071-MVJCD,0.0043313648194514285,0
3071-VBYPO,0.495906195773,0
3074-GQWYX,0.6427687329998287,1
3077-RSNTJ,0.14069432419387207,0
3078-ZKNTS,0.04776364470364767,0
3079-BCHLN,0.010718916542128662,0
3082-VQXNH,0.3949801805773021,0
3082-WQRVY,0.06505936138538426,0
3082-YVEKW,0.04449274707339158,0
3084-DOWLE,0.008045156684967514,0
3085-QUOZK,0.4031669862746887,0
3086-RUCRN,0.1354667424176194,0
3088-FVYWK,0.0048619486508955055,0
3088-LHEFH,0.5460679484140429,1
3090-HAWSU,0.08191824677351418,0
3090-LETTY,0.28278325668940524,0
3090-QFUVD,0.20169370408586948,0
3091-FYHKI,0.6993637712048479,1
3092-IGHWF,0.0670480639831285,0
3094-JOJAI,0.4253138012397345,0
3096-GKWEB,0.7369278434309462,1
3096-IZETN,0.4806854243652233,0
3096-JRDSO,0.5037940415477278,1
3096-WPXBT,0.0877470788366453,0
3096-YXENJ,0.09250626824117691,0
3097-FQTVJ,0.009234107872177905,0
3097-IDVPU,0.21507836105507688,0
3097-NNSPB,0.43977478486738303,0
3097-NQYSN,0.7596207562248567,1
3097-PYWXL,0.2872317251696039,0
3099-OONVS,0.11119793971827178,0
3104-OWCGK,0.09262655502065495,0
3106-ULWFW,0.6542020743298722,1
3108-PCCGG,0.010559227916297929,0
3113-IWHLC,0.3603296553676951,0
3115-CZMZD,0.05651234661579027,0
3115-JPJDD,0.06617314092013668,0
3118-UHVVQ,0.003196718598855756,0
3120-FAZKD,0.007287966274729037,0
3125-RAHBV,0.036821497772076585,0
3126-WQMGH,0.13299042891248547,0
3128-YOVTD,0.12797176794158313,0
3129-AAQOU,0.030574944480715512,0
3130-ICDUP,0.4495304870073546,0
3131-NWVFJ,0.05052634046023909,0
3132-TVFDZ,0.23237491218713646,0
3133-PZNSR,0.024264129060888172,0
3134-DSHVC,0.05049368950357555,0
3137-LUPIX,0.35725357072788194,0
3137-NYQQI,0.10356206554671021,0
3138-BKYAV,0.6949108410401675,1
3143-ILDAL,0.2514298293346692,0
3143-JQEGI,0.5992510460975681,1
3144-AUDBS,0.43845930627007035,0
3144-KMTWZ,0.1816721994589587,0
3146-JTQHR,0.06994037899340895,0
3146-MSEGF,0.011043644354466062,0
3148-AOIQT,0.004344880951080637,0
3148-BLQJT,0.19614521619223182,0
3154-CFSZG,0.18212468947833538,0
3154-HMWUU,0.004791668226328399,0
3156-QLHBO,0.1597713693380221,0
3158-MOERK,0.8350870687767001,1
3160-TYXLT,0.08995411906736006,0
3161-GETRM,0.3817799627364529,0
3161-ONRWK,0.014422273658355172,0
3162-KKZXO,0.36914674165015965,0
3162-ZJZFU,0.20783686114089628,0
3164-AALRN,0.24133003686107368,0
3164-YAXFY,0.18348628467200484,0
3165-HDOEW,0.4264550907873779,0
3166-PNEOF,0.011881115408575487,0
3167-SNQPL,0.4532653581904696,0
3170-GWYKC,0.20059666186116,0
3170-NMYVV,0.004657010147931286,0
3173-NVMPX,0.38789076032377307,0
3173-WSSUE,0.0014811180831467942,0
3174-AKMAS,0.018137442888585365,0
3174-RKMOW,0.4576198980324265,0
3177-LASXD,0.6233295554049254,1
3178-CIFOT,0.056459212720961834,0
3178-FESZO,0.7436739557279824,1
3179-GBRWV,0.26290910250073274,0
3181-MIZBN,0.11533439052927599,0
3181-VTHOE,0.021199682850106805,0
3186-AJIEK,0.052216822265696,0
3186-BAXNB,0.5633716234026577,1
3190-FZATL,0.09117123771753852,0
3190-ITQXP,0.005796619556202216,0
3190-XFANI,0.1843327440170015,0
3191-CSNMG,0.7226386552222781,1
3192-LNKRK,0.36355406725837824,0
3192-NQECA,0.08250137205336842,0
3194-ORPIK,0.3172651344011669,0
3195-TQDZX,0.32715491365116134,0
3196-NVXLZ,0.5770807558686201,1
3197-ARFOY,0.4490157182568531,0
3197-NNYNB,0.0708447305117462,0
3198-VELRD,0.6666620659126969,1
3199-NPKCN,0.17529010856159882,0
3199-XGZCY,0.7154162162344062,1
3200-MNQTF,0.006839273412162878,0
3205-MXZRA,0.04617447472985604,0
3207-OYBWH,0.29087138381166194,0
3208-YPIOE,0.3346398314992146,0
3209-ZPKFI,0.09995491133768848,0
3211-AAPKX,0.5617843609740618,1
3211-ILJTT,0.46507113997401583,0
3212-KXOCR,0.004970816376840316,0
3213-VVOLG,0.07091339600919785,0
3214-IYUUQ,0.04078749966798991,0
3217-FZDMN,0.7118796921889761,1
3219-JQRSL,0.008730748501904587,0
3221-CJMSG,0.17948377440054025,0
3223-DWFIO,0.6176704619702851,1
3223-WZWJM,0.6037953429510773,1
3224-DFQNQ,0.048932022616079575,0
3227-WLKLI,0.008539851016478918,0
3229-USWAR,0.05897022775784765,0
3230-IUALN,0.01850172143697192,0
3230-JCNZS,0.048573258841754494,0
3230-WYKIR,0.1413373732390467,0
3234-VKACU,0.32223915641522777,0
3235-ETOOB,0.565574545547383,1
3237-AJGEH,0.4185072934755982,0
3239-TPHPZ,0.08565181356737904,0
3243-ZHOHY,0.05566122435994651,0
3244-CQPHU,0.06715092706809818,0
3244-DCJWY,0.7162132639547669,1
3247-MHJKM,0.1960375149329417,0
3247-ZVOUO,0.6632988822169799,1
3249-VHRIP,0.02405547713172434,0
3249-ZPQRG,0.6053123569808428,1
3251-YMVWZ,0.01109626206671127,0
3253-HKOKL,0.14378229333596962,0
3254-YRILK,0.7052372265275406,1
3255-GRXMG,0.24692685053928412,0
3256-EZDBI,0.09581539595488517,0
3258-SANFR,0.3571603261681941,0
3258-SYSWS,0.042634864480286465,0
3258-ZKPAI,0.04898843757554656,0
3259-FDWOY,0.08644425387876559,0
3259-KNMRR,0.03660331400042615,0
3259-QMXUN,0.033980369260946254,0
3261-CQXOL,0.0022889609234151564,0
3262-EIDHV,0.006268491083707433,0
3266-FTKHB,0.0295436209839397,0
3269-ATYWD,0.5528146688861666,1
3272-VUHPV,0.18371782461784367,0
3274-NSDWE,0.0022165747058233865,0
3275-RHRNE,0.13338653536115216,0
3276-HDUEG,0.6915985102444506,1
3278-FSIXX,0.49087246807811796,0
3279-DYZQM,0.0014160895898900974,0
3280-MRDOF,0.05678409658649905,0
3280-NMUVX,0.01601926927472713,0
3282-ZISZV,0.04549045019423337,0
3283-WCWXT,0.053244826466360716,0
3284-SVCRO,0.010145296455490843,0
3285-UCQVC,0.09295659636264092,0
3292-PBZEJ,0.7041685579239798,1
3295-YVUSR,0.7050650086666256,1
3296-SILRA,0.6265033227766262,1
3298-QEICA,0.03713907978189616,0
3301-LSLWQ,0.35008560751773427,0
3301-VKTGC,0.04843543159428233,0
3307-TLCUD,0.2299161599105521,0
3308-DGHKL,0.003130988402493064,0
3308-JSGML,0.03271004288509836,0
3308-MHOOC,0.23232750035499072,0
3312-UUMZW,0.508688017658138,1
3312-ZWLGF,0.4720053061838305,0
3313-QKNKB,0.13592200135697913,0
3315-IKYZQ,0.06820818110710056,0
3315-TOTBP,0.5503892426076386,1
3316-UWXUY,0.13670702704193102,0
3317-HRTNN,0.697020462812412,1
3317-VLGQT,0.6485027297969447,1
3318-ISQFQ,0.13263056588786706,0
3318-NMQXL,0.7754877156113098,1
3318-OSATS,0.673396447384025,1
3319-DWOEP,0.784395923952575,1
3320-VEOYC,0.7892712903253738,1
3323-CPBWR,0.46337465921908116,0
3324-OIRTO,0.07553455144036515,0
3325-FUYCG,0.2592969585227472,0
3327-YBAKM,0.09093506409458398,0
3329-WDIOK,0.7340398340649041,1
3331-HQDTW,0.46315510936983567,0
3334-CTHOL,0.5740639957879562,1
3336-JORSO,0.5934901646134016,1
3338-CVVEH,0.6974955799202304,1
3339-EAQNV,0.1549484327360562,0
3340-QBBFM,0.0477097192392946,0
3345-JHUEO,0.31423399961837156,0
3345-PBBFH,0.36839279591774043,0
3346-BRMIS,0.6563726827314106,1
3347-YJZZE,0.1304229444471923,0
3348-CFRNX,0.46372369198593605,0
3349-ANQNH,0.3479795069813513,0
3351-NGXYI,0.4705184739982696,0
3351-NQLDI,0.05706426359139147,0
3352-ALMCK,0.4738863782749151,0
3352-RICWQ,0.03889706145014557,0
3354-OADJP,0.10955349773432539,0
3359-DSRKA,0.004631516955860106,0
3363-DTIVD,0.06646143669117097,0
3363-EWLGO,0.17761297251800928,0
3365-SAIGS,0.6267330477794372,1
3370-GQEAL,0.44865032266579175,0
3370-HXOPH,0.6685110010695091,1
3372-CDXFJ,0.06517011507365968,0
3372-KWFBM,0.7415259982136639,1
3373-DIUUN,0.012379237626690404,0
3373-YZZYM,0.16435514563314688,0
3374-LXDEV,0.4461092401332418,0
3374-PZLXD,0.04155079366595766,0
3374-TTZTK,0.09385469452186576,0
3376-BMGFE,0.609653485173153,1
3378-AJRAO,0.019493181775009638,0
3384-CTMSF,0.5331059160673179,1
3387-PLKUI,0.10242073953684365,0
3387-VATUS,0.7493681435861637,1
3389-KTRXV,0.025659750979340153,0
3389-YGYAI,0.8081280234021966,1
3391-JSQEW,0.12420079059533355,0
3392-EHMNK,0.030885181285587242,0
3393-FMZPV,0.6782101985162,1
3396-DKDEL,0.05467494370979319,0
3397-AVTKU,0.06320289206945535,0
3398-FSHON,0.7591891864927521,1
3398-GCPMU,0.010998687765449395,0
3398-ZOUAA,0.558489908935443,1
3399-BMLVW,0.007165019734025685,0
3400-ESFUW,0.006096110677828749,0
3401-URHDA,0.022806442965253113,0
3402-XRIUO,0.2145851947953888,0
3404-JNXAX,0.23029433944264752,0
3407-JMJQQ,0.06977227195741625,0
3407-QGWLG,0.2139144284680736,0
3410-MHHUM,0.1816582114737816,0
3410-YOQBQ,0.029620502342797932,0
3411-WLRSQ,0.6182097708136775,1
3413-BMNZE,0.4263222244732064,0
3413-CSSTH,0.18027872530875536,0
3413-DHLPB,0.20839615664668573,0
3415-TAILE,0.29772896105514784,0
3417-TSCIC,0.14159097205170357,0
3419-SNJJD,0.2461531846281313,0
3420-YJLQT,0.6386354542796392,1
3420-ZDBMA,0.6158091685522883,1
3422-GALYP,0.7107426273503189,1
3422-LYEPQ,0.6490883453279253,1
3422-WJOYD,0.04297491292966789,0
3423-HHXAO,0.07413286867867012,0
3424-NMNBO,0.26161683467936936,0
3426-NIYYL,0.3860978061752018,0
3427-GGZZI,0.6327521346210156,1
3428-MMGUB,0.14104861464063684,0
3428-XZMAZ,0.7001614935604671,1
3429-IFLEM,0.004159012494051529,0
3439-GVUSX,0.4770310162719335,0
3440-JPSCL,0.6076767155758116,1
3441-CGZJH,0.0736212520079533,0
3442-ZHHCC,0.03154524514685005,0
3445-HXXGF,0.14603372486076052,0
3446-QDSZF,0.2853573149789511,0
3450-WXOAT,0.10339817473269985,0
3451-VAWLI,0.009784779574146212,0
3452-ABWRL,0.391629230359872,0
3452-FLHYD,0.04893157939669842,0
3452-GWUIN,0.7755184801125382,1
3452-SRFEG,0.2672424460898633,0
3453-RTHJQ,0.6598841916947117,1
3454-JFUBC,0.003580814194746377,0
3457-PQBYH,0.002914675231671935,0
3458-IDMFK,0.029053257975934676,0
3460-TJBWI,0.02218512100119649,0
3462-BJQQA,0.7664971266730749,1
3466-BYAVD,0.22084548216601718,0
3466-RITXD,0.4320764030308499,0
3466-WAESX,0.3672679792829242,0
3468-DRVQJ,0.13374982646932018,0
3470-BTGQO,0.16952645802189611,0
3470-OBUET,0.00468900022719951,0
3472-OAOOR,0.21979874853209602,0
3472-QPRCH,0.009400457633514958,0
3473-XIIIT,0.7335393746792037,1
3474-BAFSJ,0.03376858334898289,0
3481-JHUZH,0.38756007026054967,0
3482-ABPKK,0.04885659033679697,0
3486-HOOGQ,0.0052756030006976,0
3486-KHMLI,0.08406247751857952,0
3486-NPGST,0.01990468844154243,0
3487-EARAT,0.00917348754882403,0
3488-PGMQJ,0.6426876141242619,1
3489-HHPFY,0.8119126834113753,1
3489-VSFRD,0.02268520478446666,0
3494-JCHRQ,0.6991565205425673,1
3496-LFSZU,0.5740090274971492,1
3498-LZGQZ,0.0032230431432889463,0
3500-NSDOA,0.008909345980097499,0
3500-RMZLT,0.42104327874289565,0
3503-TYDAY,0.28554558406260927,0
3506-LCJDC,0.16670101661023076,0
3506-OVLKD,0.02769816630346639,0
3507-GASNP,0.0025726924573797106,0
3508-CFVZL,0.04308923525818128,0
3508-VLHCZ,0.009255734688419948,0
3509-GWQGF,0.3320426761569925,0
3511-APPBJ,0.3085590541166007,0
3511-BFTJW,0.004246274446441049,0
3512-IZIKN,0.007617093276894148,0
3518-FSTWG,0.09182337470736154,0
3518-PZXZQ,0.41453279851009334,0
3519-ZKXGG,0.7504597000250184,1
3520-FJGCV,0.04450075129750373,0
3521-HTQTV,0.01744208941665173,0
3521-MNKLV,0.2489926629932494,0
3521-SYVOR,0.2239995109643872,0
3522-CDKHF,0.2835134595986903,0
3523-BRGUW,0.035135915638528734,0
3523-QRQLL,0.11185505774985663,0
3524-WQDSG,0.4486051457352445,0
3525-DVKFN,0.03211716901900518,0
3528-HFRIQ,0.09959607830512753,0
3530-CRZSB,0.16238080855406617,0
3530-VWVGU,0.0654468712841123,0
3533-UVMOM,0.009409255617535375,0
3536-IQCTX,0.4783358553964211,0
3537-HPKQT,0.2037093606667564,0
3537-RYBHH,0.12904555675443086,0
3538-WZPHD,0.6058337273071521,1
3540-RZJYU,0.5106427658889571,1
3541-ZNUHK,0.2016897453019311,0
3544-FBCAS,0.012245142721697608,0
3545-CNWRG,0.46257077782861833,0
3546-GHEAE,0.0490888607923325,0
3547-LQRIK,0.022963519906264253,0
3549-ZTMNH,0.060255963330881034,0
3550-SAHFP,0.5609909134141362,1
3551-GAEGL,0.048294538655250144,0
3551-HUAZH,0.7815425761188972,1
3552-CTCYF,0.09950092337700953,0
3556-BVQGL,0.06719281371101678,0
3557-HTYWR,0.021358571094504532,0
3563-SVYLG,0.0038225128045594583,0
3565-UNOCC,0.6513071402875776,1
3566-CAAYU,0.01322947811451803,0
3566-HJGPK,0.48187797077589334,0
3566-VVORZ,0.28727498656474637,0
3567-PQTSO,0.26574266729364565,0
3569-EDBPQ,0.4169332342396033,0
3569-JFODW,0.0064835325220004465,0
3569-VLDHH,0.014096011372313264,0
3570-YUEKJ,0.1709550613487901,0
3571-DPYUH,0.09075031803814644,0
3571-RFHAR,0.31161227091530436,0
3572-UOLYZ,0.21161646016404134,0
3572-UUHRS,0.012052925397787132,0
3577-AMVUX,0.287839573484333,0
3580-GICBM,0.005489398808660523,0
3580-HYCSP,0.06566731884238401,0
3580-REOAC,0.3710701407714687,0
3583-EKAPL,0.61303488143265,1
3583-KRKMD,0.36672626267736613,0
3584-WKTTW,0.22948008161418262,0
3585-ISXZP,0.6623267941018085,1
3585-YNADK,0.021570073756579686,0
3587-PMCOY,0.5092183102955028,1
3588-WSTTJ,0.6288225865122381,1
3589-PPVKW,0.39094324056219376,0
3590-TCXTB,0.1958760468997918,0
3594-BDSOA,0.03525896921620415,0
3594-IVHJZ,0.275593674471989,0
3594-KADLU,0.283579281454965,0
3594-UVONA,0.0732827861822154,0
3597-MVHJT,0.6220841187337142,1
3597-YASZG,0.08897753025098316,0
3604-WLABM,0.3080196446847853,0
3605-JISKB,0.028491469795896056,0
3606-SBKRY,0.29660538500785966,0
3606-TWKGI,0.7693681374860173,1
3612-YUNGG,0.06346239927933504,0
